Compound ID,SMILES,mutagenicity
3432,O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0
966,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,1
5541,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-c3ccc(O)cc3)c(F)c21,1
2203,CCC(CO)[N+](=O)[O-],0
2713,CN/C(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0
4757,CN(Cc1ccc(C#N)cc1)N=O,1
5165,[N-]=[N+]=NCCO,1
5364,CC(=CC1=CCOC1=O)/C=C(C)/C=C/C=C(C)C(=O)C12O[C@H]1[C@](O)(CCO)NC2=O,1
3572,Cc1cc(C)c(N)c(C)c1N,1
1990,OC1C=C2c3cc4ccccc4cc3-c3cccc(c32)C1O,1
4120,Cc1c2ccccc2cc2ccc3c(c12)C=CC(=O)C3=O,1
4759,CC(=O)c1ccc(NO)cc1,1
4808,CC(=O)OC1Cc2ccc3ccc4cccc5cc1c2c3c45,1
5559,Cc1cc(=O)oc2cc3c(cc12)C1(C)OOC1(C)O3,1
3600,CN(C)c1ccc(-c2ccc(N(C)C)cc2)cc1,1
5350,Cc1cc2c(nc(N)n2C)c2nccnc12,1
5837,CC1=C[C@H]2O[C@@H]3[C@@H](O)C[C@@](C)([C@]34CO4)[C@@]2(CO)[C@H](O)C1=O,0
4832,CCc1c2ccccc2cc2c3c(ccc12)[C@H](O)[C@@H](O)[C@H]1O[C@@H]31,1
385,C[C@@]12CCC3c4ccc(O)cc4CCC3C1CC[C@H]2O,0
5114,CC(C)(C)C1=CC(=O)C=C(C2=CC(=O)C=C(C(C)(C)C)C2=O)C1=O,1
5352,Cc1cnc2c(n1)c(C)cc1c2nc(N)n1C,1
536,Nc1ncn([C@@H]2O[C@H](CO)C(O)C2O)c(=O)n1,1
5472,ClC1OC1CBr,1
4212,O=C1NCCCN1/N=C/c1ccc([N+](=O)[O-])o1,1
3507,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)C)[C@]21CO1,1
201,CC1(C)COC1=O,1
1332,O=[N+]([O-])c1cccc(OS(=O)(=O)c2cccc3cccnc23)c1,1
3502,Cc1cc(C)c([NH3+])c(C)c1,1
2708,Cc1cc(Nc2ccc(O)cc2)ccc1N,1
4662,CC1(C)C[C@H]2[C@](O)(C=C(C=O)[C@]3(C=O)C[C@]23C)C1,1
4021,COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2n1,1
1854,Clc1ccc2ccc3cccc4ccc1c2c34,1
5241,COC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1
2872,C=C1CC[C@H](O)C/C1=CC=C1/CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C,0
3030,NC1CCC(CC2CCC(N)CC2)CC1,0
1205,O=[N+]([O-])c1ccccc1C(F)(F)F,0
1645,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1
3417,N[C@@H]1CC1c1ccccc1,0
3476,CC(=O)OCc1c(O)c(C(=O)O)c(C)c2c1OC(=O)c1c(C)cc(O)c(C=O)c1O2,1
2861,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,0
1792,O=[N+]([O-])c1ccc2ccc3nc4ccccc4c4ccc1c2c34,1
3797,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CCCCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,0
3368,O=C(O)CCCCC1SCC2NC(=O)NC21,0
3367,CN1CCC=C2c3nc(N)sc3CCC21,1
3533,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0
5145,Cc1cc2ccc3cc4ccccc4c4ccc(c1)c2c34,1
3449,NC(=O)C1CO1,1
603,CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,0
3056,COC(C)(C)CC(C)=O,0
5099,CCCCON(OC(C)=O)C(=O)c1ccc2ccccc2c1,1
126,O=C1OC(=O)c2ccccc21,0
3876,C[n+]1c2ccccc2cc2c(N)cccc21,1
2935,OCCCBr,1
4451,O=C(Cc1ccccc1)NC(Cc1ccc(Cl)cc1)C(=O)[O-],1
3531,CC(C)(C)c1ccc(O[P@]2OCC3(CO[P@@](Oc4ccc(C(C)(C)C)cc4C(C)(C)C)OC3)CO2)c(C(C)(C)C)c1,0
2730,CCCCON=O,1
827,O=C1C=C(O)c2ccccc2C1=O,0
1639,O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,0
984,c1ccc(-c2ccccc2-c2ccccc2)cc1,0
3281,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,0
5828,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,0
2188,CCCCC(CC)CO,0
5399,N[C@@H](CSC(F)(F)C(Cl)Br)C(=O)O,1
2443,CCCCCCCCCCCCCC(=O)N[N+](C)(C)CC(C)[O-],0
362,OC(CBr)C(O)C(O)C(O)CBr,1
2349,Cc1c([N+](=O)[O-])cc(N)cc1[N+](=O)[O-],1
345,Cc1cc(C)c(/N=N/c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C,0
814,O=[N+]([O-])c1ccc2c3c(cccc13)-c1ccccc1-2,1
4807,CC(=O)OC1Cc2c(C)ccc3cc4c(ccc5ccccc54)c1c23,1
3205,CN(C)CCN1C=CN(C)/C1=C/[NH+]=O,0
4871,COc1ccc(NC(=O)c2csc([N+](=O)[O-])c2)cc1,1
5621,Cn1ccnc1[N+](=O)[O-],1
3325,Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)CC(C(C)(O)CCl)O3,1
4106,Cc1cnc2cc3nc(N)n(C)c3c(C)c2n1,1
2116,Oc1c2c3c(ccc4ccc5cccc1c5c43)-c1ccccc1-2,1
1834,O=[N+]([O-])c1cc2cccc3c2c(c1[N+](=O)[O-])-c1ccccc1-3,1
793,ClC=CCl,0
5801,CCCCCCC(O)C1C2=C(CC(C(O)C3CC=CC(=O)O3)CC3=C(C(=O)OC3=O)C1O)C(=O)OC2=O,0
2674,Cc1cccc(O)c1N,0
94,Nc1ccc(N)c(Cl)c1,1
4225,N#CCCC(=O)/C=C/c1ccc(C(=O)O)cc1,0
3756,Cc1ccc2nsc(NC(=O)C(Cl)(Cl)Cl)c2c1,1
2891,CCCCCCCCCCCCOCCO,0
2371,Cc1ccc(/N=N/N(C)C)cc1,1
5111,CCCCON(OC(C)=O)C(=O)c1ccc(OC)cc1,1
5197,Cc1ccc(NC2OC[C@@H](O)[C@@H](O)[C@@H]2O)cc1,1
3228,Cc1c2ccccc2cc2ccccc12,1
2853,CCCCCNCCCCC,0
2912,CC(=O)OCC(O)CO,1
1865,O=[N+]([O-])c1cccc2nc3ccccc3nc12,1
4612,O=C1c2cc(O)cc(O)c2C(=O)c2c(O)cc(CO)cc21,1
1857,O=Nc1ccccc1-c1ccccc1,1
2645,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,0
2243,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,0
2336,CCC(C)(C)C,0
950,c1ccc2cc3cc4ccccc4cc3cc2c1,1
3068,Cc1c(C)c(Br)c(Br)c(Br)c1Br,0
1120,Nc1cc(S(=O)(=O)O)ccc1O,0
2597,C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,0
2204,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1
419,CN(N=O)C(N)=O,1
922,Oc1cc(Cl)cc(Cl)c1Cl,0
1254,NC(=O)N(c1ccccc1)c1ccc(C(=O)O)cc1,0
477,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0
2035,ClC1C=Cc2cc3c4c(ccc5cccc(c54)C=3)c2=C1,1
1202,O=C1C=Cc2ccccc2C1=NNc1ccc(N=Nc2ccccc2)cc1,0
2626,C=C(C)C(=O)OCCOCCOC(=O)C(=C)C,0
5645,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1
1970,c1ccc2c(c1)C1=c3c-2cc2cccc4ccc(c3c42)C2OC12,1
3110,CNCC(O)c1ccc(O)c(O)c1,0
4018,BrCCC(Br)Br,1
2151,CC(C)O,0
3687,CCCCCCCCCCC,0
1997,O=[N+]([O-])c1ccc2cccc3c2c1C=C3,1
4033,O=C(O)/C(Cl)=C(CO)C(Cl)Cl,1
5750,C[C@H]1Cc2c(Cl)cc(C(=O)N[C@@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,0
3054,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,0
1248,Nc1cccc2c1C(=O)c1cccc(N)c1C2=O,1
2192,Nc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,1
2712,CCN(C)C(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,0
992,O=[N+]([O-])c1ccccc1-c1ccccc1,0
2190,Cc1ccc(C)cc1,0
4670,CNC(=O)ONC(C)=O,1
3762,CCN(C(=O)CCCCl)c1snc2ccccc12,0
3597,Cc1ccc2n[nH]nc2c1,0
4711,Cc1ccc2cc3c(c4c2c1CC4)C1OC1c1ccccc1-3,1
1318,O=S(=O)(NO)c1cccc2cccnc12,0
1863,C1=Cc2c3ccccc3cc3cc4ccccc4c1c23,1
2343,CCC(C)Nc1ccc(NC(C)CC)cc1,0
2449,O=C(CBr)c1ccccc1,0
2136,C=CC(=O)OCCOC(=O)C=C,0
1065,C(=Cc1ccccc1)c1ccccc1,0
5816,[2H]c1c([2H])c([2H])c(C([2H])([2H])C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)[O-])C(C)(C)S[C@H]23)c([2H])c1[2H],0
4227,Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-],1
2621,CC(=O)CC(C)(C)O,0
77,Oc1cccc2cccnc12,1
2898,CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C,0
4820,O=[N+]([O-])c1ccc2ccc3cccc4c5c(c1c2c34)CCCC5,1
1314,O=[N+]([N-]c1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1,0
5117,CN(C)C(=S)SNCCNSC(=S)N(C)C,1
872,O=C(O)C(Br)Br,1
3850,N[C@@H]1CCCCN1,1
5612,Cc1c2ccccc2c(COS(=O)(=O)O)c2ccccc12,1
2965,CC(C)(C)OOC(C)(C)c1ccc(C(C)(C)OOC(C)(C)C)cc1,0
3391,C[As+](C)(C)CC(=O)[O-],0
2560,CCOc1cc(C=O)ccc1O,0
5744,[3H]c1cc(=O)[nH]c(=O)n1[C@H]1C[C@H](O)[C@@H](CO)O1,0
2635,CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(Cc1ccccc1)c1nccs1)OC)N(C)C(=O)C(NC(=O)C(C(C)C)N(C)C)C(C)C,0
3530,COC1=CC(=O)c2nc(C)c3c([nH]c4ccccc43)c2C1=O,1
375,CNNC,1
1908,O=CN(O)c1ccc(Oc2ccccc2)cc1,1
4429,COc1ccc(/N=N/c2ccc(N(C)C)cc2)cc1,1
5069,CC(=O)OCN(CCCl)N=O,1
5126,CCCCOS(=O)(=O)c1ccccc1,1
4027,c1ccc2c(OCC3CO3)cccc2c1,1
1604,Nc1ccc(Oc2ccc(N)c(N)c2)cc1,1
1118,Nc1cc(Cl)c([N+](=O)[O-])cc1O,1
3677,Cc1nc2c(c3[nH]c4ccccc4c13)C(=O)C(N1CC1)=CC2=O,1
3490,COc1c(Cl)ccc(Cl)c1C(=O)O,0
5704,O=[13c]1[13cH][13cH][15n]([13C@H]2[13CH2][13C@H](O)[13C@@H]([13CH2]O)O2)[13c](=O)[15nH]1,0
2958,CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,0
1994,O=[N+]([O-])c1ccc2c(c1)-c1cccc3cccc-2c13,1
5811,O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)[C@@H]2C=CO[C@@H]2O1,1
5093,O=Cc1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1,1
2376,C/C=C/CC#N,0
1342,O=[N+]([O-])c1ccc2c3c(cccc13)-c1cc(O)ccc1-2,1
320,O=C1N(CCO)CCN1/N=C/c1ccc([N+](=O)[O-])o1,1
1619,O=C1c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],1
3713,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)CCC=C(C)C,0
2060,C1=COc2c(c3cc4ccccc4cc3c3ccccc23)C=C1,1
2219,Cc1ccccc1-c1ccccc1,0
1673,O=[N+]([O-])c1ccc2[nH]c3c([N+](=O)[O-])c(O)c([N+](=O)[O-])cc3c2c1,1
260,C=CC(N)=O,0
5443,FC(F)(F)c1ccccc1CN1C2c3ccccc3-c3ccccc3C21,1
2039,c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54,1
4785,Cc1cccc(NO)c1C,1
901,Clc1cccc(Cl)c1,0
3744,CCCCCCCC/C=CCCCCCCCCCCCC(=O)NCCCCCCCCCCCCCCCCCC,0
2026,O=[N+]([O-])c1ccc2c(Cl)nsc2c1,1
4234,Cc1cc(C)cc(N/N=C2C(=O)C=Cc3ccccc32)c1,0
1917,Nc1ccc(N=Nc2ccc(N=Nc3c(S(=O)(=O)[O-])cc4c(c3N)C(=O)C(=NNc3ccc(N=Nc5ccc(N)cc5N)cc3)C(S(=O)(=O)[O-])=C4)cc2)c(N)c1,1
1828,O=Nc1ccc(Sc2ccccc2)cc1,1
1573,O=Nc1c(-c2ccc([N+](=O)[O-])cc2)nc2sccn12,1
4415,CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,0
4749,Cc1cccc(CN(C)N=O)c1,1
5146,Cc1ccc2ccc3c4ccccc4cc4ccc1c2c43,1
4654,O=C(O)/C=C(CCl)C(Cl)Cl,1
4208,OC[C@H]1O[C@@H](n2cnc3c(=S)nc[nH]c32)[C@H](O)[C@@H]1O,1
4627,CCCC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,0
224,O=C(N[C@@H](CO)[C@@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0
723,O=S(=O)(O)c1cc(S(=O)(=O)O)c2c(/N=N/c3ccc(S(=O)(=O)O)c4ccccc34)c(O)ccc2c1,0
5260,CCCCCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1
1141,ONc1ncnc2nc[nH]c12,1
2762,CC(=O)N1CCC[C@H]1C(=O)N(CC(=O)O)N=O,1
846,O=C(O)c1ccc2c(c1)C(=O)OC2=O,0
4289,CC(=O)OCc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,1
2551,C=C(C#N)C(=O)OC,1
2928,CC(=O)c1ccncc1,0
117,O=[N+]([O-])c1cccc2ccccc12,1
645,N[C@@H](CCC(=O)NNc1ccc(CO)cc1)C(=O)O,1
3,ClC(Cl)Cl,0
4170,BrCc1ccc2cccc3c2c1-c1ccccc1-3,1
467,CO[PH](=O)OC,1
5,O=[N+]([O-])c1cc[n+]([O-])c2ccccc12,1
919,Oc1cccc(O)c1O,1
2595,C=C[Si](C)(C)CCl,0
4324,CN1CCNCC1,0
1063,Oc1cc(Cl)cc(Cl)c1,0
2590,CC[Ge](Cl)(CC)CC,0
242,CCC1CO1,1
5100,CC(=O)OCc1ccc(/N=N/c2ccccc2COC(C)=O)cc1,1
1160,O=[N+]([O-])C1=Cc2c3c1cccc3cc1ccc3ccccc3c21,1
2870,Cc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,1
3735,C=CCC,0
2397,CCCCOCCCC,0
3517,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0
3421,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)O,0
2563,CN,0
1605,Clc1cc2ccccc2c2ccccc12,1
5657,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,0
2324,CCCCCCC(=O)O,0
2709,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,1
5151,Cc1cccc2cc3ccc4cccc5ccc(c12)c3c45,1
1312,O=[N+]([O-])c1cc2c3c(ccc2c2ccccc12)[C@](O)[C@@](O)C=C3,1
3448,CC1=CC(=O)c2nc(C)c3c([nH]c4ccccc43)c2C1=O,1
3812,OCCCCCCO,0
5456,CC1=Cc2nc3c(ccc4ccccc43)c(C)c2[C@H](O)[C@H]1O,1
2362,C=C(C)CC(C)(C)C,0
1975,O=C(N=c1sn(C(=O)c2cccc(Cl)c2)c2ccc([N+](=O)[O-])cc12)c1cccc(Cl)c1,1
3514,O=C(O)CC(O)C(=O)O,0
1761,O=C(C=Cc1ccccc1)c1ccccc1,0
2739,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,0
5766,CC(=O)C1=C(O)C2c3c[nH]c4cccc(c34)CC2C(C)(C)N(C)C1=O,0
2472,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,0
4007,CN(C)CCCCl,1
4718,C1=CC23CCCC2(C=C1)O3,1
1493,O=C1C=CC(=O)[N-]1,1
4206,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12,1
2158,S=C([S-])NCCNC(=S)[S-],0
1169,Nc1ccccc1C(F)(F)F,0
5294,N[C@@H](CCC(=O)N[C@@H](CSC(=O)NCCCl)C(=O)NCC(=O)O)C(=O)O,1
232,C=CCl,1
66,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0
1603,O=[N+]([O-])c1c2c(cc3ccccc13)[C@](O)[C@@](O)C=C2,1
3283,CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,1
3596,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)OC[C@]4(C)[C@H]3CC[C@@]21C,0
4632,Cc1cc(C)c2ccc3ccccc3c2c1,1
125,NC(=O)c1ccccc1C(N)=O,0
1296,NC(=S)c1c(Cl)cccc1Cl,1
1976,O=C(N=c1sn(C(=O)c2ccc(Cl)cc2)c2ccc([N+](=O)[O-])cc12)c1ccc(Cl)cc1,1
5295,N[C@@H](CS)C(=O)OC(=O)NCCCl,1
5256,CC(C)(C)NC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1
2075,Fc1cccc2c1ccc1ncccc12,1
4580,CCOP(=O)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,1
3086,O=[N+]([O-])c1ccc2c(c1)CCc1c-2ccc2c1CCCC2,1
5083,CC(=O)ON(OCc1ccc(Oc2ccccc2)cc1)C(=O)c1ccccc1,1
3345,CCOc1cccc([N+](=O)[O-])c1,0
5236,CCN(C(C)=O)c1ccc2c(c1)Cc1ccccc1-2,1
2797,COc1cccc2c1CC([N+](=O)[O-])c1ccc3c(c1-2)OCO3,1
918,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc3cccc4ccc1c2c43,1
1646,O=[N+]([O-])c1ccccc1S(=O)(=O)O,0
4978,COc1ccc2c(cc3c4c(cc5c(c42)OCO5)CCN3C)c1OC,1
4621,O=C1CCC(=O)N1c1ccc(Cl)c(Cl)c1,0
364,O=[N+]([O-])c1ccccc1Cl,1
3287,CC(=O)OC(C)(C)C,0
2125,C=Cc1ccccc1C=C,0
4123,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,1
4569,Cc1ccc([N-][N+](=O)c2ccc(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],0
525,OCC(Br)CBr,1
4821,CCCCN(N=O)C(=O)OCC,1
55,Nc1ccc(Oc2ccc(N)cc2)cc1,1
638,CCOC(=O)C1OC1(C)c1ccccc1,0
302,CC(=O)NNc1ccccc1,1
2766,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,1
1276,O=C1C=C[C@]2(O)[C]3c4c(ccc(O)c4C(=O)C4OC34)-c3ccc(O)c1c32,1
4720,CC(C)(C)ON=O,1
2055,Oc1ccc2c(c1)c1ccccc1c1cc3ccccc3cc21,1
4432,CC(C)(C)c1cc(/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0
3644,c1ccc2c(c1)OCCOCCOCCOCCO2,0
4143,C=C(C)C1CCC(=C)C2C3=C(C[C@H](C)C3=O)C(=O)C(C)=C[C@@H]12,0
2878,CC(=O)Nc1ccc(S(=O)(=O)[O-])c2c1C(=O)/C(=NNc1ccc(/N=N/c3ccc(S(=O)(=O)[O-])cc3)c3ccc(S(=O)(=O)[O-])cc13)C(S(=O)(=O)[O-])=C2,0
4202,Cc1ccc2c(C)c3ccccc3c(C)c2c1,1
2286,CCCCC(CC)COC(=O)CCCCC(=O)O,0
2261,NC(CS)C(=O)O,1
2296,C[N+](C)(C)CCO,0
1753,Nc1ccc2ncsc2c1,1
1968,O[C@]1[C]2O[C]2c2c3nc4c(ccc5ccccc54)cc3ccc2[C@@]1O,1
5089,N#Cc1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1,1
3117,CCCCCCCCCCSC[n+]1ccn(C)c1,1
2393,CC(=O)NBr,0
523,COc1ccc2c3c1OC1[C@@H](O)C=CC4C(C2)N(C)CC[C@]341,0
3900,CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,1
5468,COc1ccc2c(c1)-c1nccc3cc(OC)c(O)c(c13)C2=O,1
4699,CCOS(=O)(=O)c1ccc(C)cc1,1
3122,CC(Br)C(=O)O,1
4156,CC(=O)N(O)c1ccc(Cl)cc1,0
1969,Nc1ccc(-c2ccc(-c3ccc(N)cc3)cc2)cc1,1
671,Cc1cccc2cccnc12,1
4188,COc1ccc(CC2CO2)cc1,1
666,CN1CCCC1=O,0
5075,CNc1nc2c3cccnc3ccc2n1C,1
1887,O=C(Nc1ccc(Br)cc1)c1csc([N+](=O)[O-])c1,1
3266,Cc1c([N+](=O)[O-])cc(NO)cc1[N+](=O)[O-],1
280,CC(C)(C)O,0
1719,Clc1nncc2ccccc12,0
2947,COC(=O)C(Cl)CCC(Cl)CCCCCC(Cl)CCC(Cl)CCCCCl,0
4455,C/C=C(Cl)C1=CC(=O)[C@@]23C[C@H]2C(C)(C)O[C@]3(O)C1=O,1
899,Nc1ncnc2c1ncn2-c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1
5683,[13CH3][13CH2][13CH2][13CH2][13C@H]([13CH3])[13C@@H](O[13C](=O)[13CH2][13C@@H]([13CH2][13C](=O)O)[13C](=O)O)[13C@@H]([13CH2][13C@H]([13CH3])[13CH2][13CH2][13CH2][13CH2][13CH2][13CH2][13C@@H](O)[13CH2][13C@@H](O)[13C@@H]([13CH3])N)O[13C](=O)[13CH2][13C@@H]([13CH2][13C](=O)O)[13C](=O)O,0
760,Cn1c(=O)c2nc[nH]c2n(C)c1=O,0
1906,O=CNc1ccc(Oc2ccc(Cl)cc2)cc1,1
4042,CCOc1cc(/N=N/c2ccccc2)ccc1N/N=C1C(=O)c2cc(N)ccc2C=C1S(=O)(=O)[O-],1
3823,C[NH+]1Cc2c(N)cccc2C(c2ccccc2)C1,0
4138,Cc1c(/C=N/OCc2ccccc2)c2cc([N+](=O)[O-])ccc2n1Cc1cccc([N+](=O)[O-])c1,1
3818,CCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1,1
4300,C=COc1ccccc1,1
2593,CNC(=O)N(c1ccccc1)c1ccccc1,0
4164,Cc1ccccc1-c1ccc(N)cc1,1
3031,CC(=O)Nc1cccc(O)c1,0
3579,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,1
2832,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-c3ccncc3)c(F)c21,0
3472,O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,0
137,CCn1c2ccccc2c2cc(N)ccc21,1
4892,COc1ccc([N+](=O)[O-])c2c(NCCCN(C)C)c3ccccc3nc12,1
2180,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O,0
2128,CC(=O)Oc1ccccc1C(=O)O,0
3177,COC(=O)[C@H]1O[C@H]1c1ccccc1,0
4854,CCCC[Sn](Cl)(CCCC)CCCC,1
4637,ClCc1cc2c3ccccc3cc3ccc4cccc1c4c32,1
5109,NC(=O)N(Cc1ccccc1)N=O,1
4261,O=C1NCCN1/N=C/c1ccc([N+](=O)[O-])o1,1
4344,Cn1c2ccccc2c2ccccc21,1
1331,O=[N+]([O-])c1ccccc1OS(=O)(=O)c1cccc2cccnc12,1
2017,Oc1ccc2c(c1)-c1cc3ccccc3c3cc4ccccc4c-2c13,1
4542,CC(=O)Nc1ccc(C(=O)[C@H]2O[C@@H]2c2ccccc2)cc1,1
2482,O=C1C=C(S(=O)(=O)O)c2ccccc2C1=O,1
1358,FC(F)C(F)C(F)(F)F,0
1329,Nc1ccc2c(=O)[nH]sc2c1,0
5774,CC12CCCC(O1)c1c(cc3c(c1O)C(=O)c1c(O)cc(O)cc1C3=O)O2,1
2150,C=C(Cl)CCl,1
4530,C[N+](C)(C)NCCC(=O)[O-],0
2122,O=C([O-])CN(CC(=O)[O-])CC(=O)[O-],0
4673,ClC[C@H]1CO1,1
3981,CC(CF)NCC(O)COc1cccc2[nH]c3ccccc3c12,1
1252,C1=Cc2cc3c4ccccc4ccc3c3cccc1c23,1
3278,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0
3374,BrCCCCBr,1
2814,C=C1CC[C@H](O)C/C1=C/C=C1CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C,0
4719,Cn1c([N+](=O)[O-])nc2c3cccnc3ccc21,1
1848,Nc1ccc(-c2ccc(N)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1
4858,CNC(=O)ON(C(C)=O)C(=O)NC,1
3037,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOCC(OCCO)C1OC(OCCO)CC1OCCO,0
